Timestamp,I1,I2,I3,I_Avg,Frequency
2026-04-07 14:13:36.329,0.3736999928951263,0.0,0.0,0.124499998986721,49.900001525878906
2026-04-07 14:13:37.332,0.3738000094890594,0.0,0.0,0.1246000006794929,49.900001525878906
2026-04-07 14:13:38.329,0.3734999895095825,0.0,0.0,0.124499998986721,49.900001525878906
2026-04-07 14:13:39.329,0.3795999884605407,0.0,0.0,0.1264999955892563,49.900001525878906
2026-04-07 14:13:40.329,0.3772000074386596,0.0,0.0,0.1256999969482422,49.900001525878906
2026-04-07 14:13:41.329,0.3808000087738037,0.0,0.0,0.1269000023603439,49.900001525878906
2026-04-07 14:13:42.329,0.3781999945640564,0.0,0.0,0.1260000020265579,49.900001525878906
2026-04-07 14:13:43.329,0.375,0.0,0.0,0.125,49.900001525878906
2026-04-07 14:13:44.329,0.3777999877929687,0.0,0.0,0.125900000333786,49.900001525878906
2026-04-07 14:13:45.329,0.375900000333786,0.0,0.0,0.1253000050783157,49.900001525878906
2026-04-07 14:13:46.329,0.3763999938964844,0.0,0.0,0.1254000067710876,49.900001525878906
2026-04-07 14:13:47.329,0.3788000047206878,0.0,0.0,0.1262000054121017,49.900001525878906
2026-04-07 14:13:48.329,0.3810999989509582,0.0,0.0,0.1270000040531158,49.900001525878906
2026-04-07 14:13:49.329,0.3797000050544739,0.0,0.0,0.1264999955892563,49.900001525878906
2026-04-07 14:13:50.329,0.3749000132083893,0.0,0.0,0.124899998307228,49.900001525878906
2026-04-07 14:13:51.329,0.3743999898433685,0.0,0.0,0.1247999966144561,49.900001525878906
2026-04-07 14:13:52.329,0.3747000098228454,0.0,0.0,0.124899998307228,49.900001525878906
2026-04-07 14:13:53.329,0.3790999948978424,0.0,0.0,0.1263000071048736,49.900001525878906
2026-04-07 14:13:54.329,0.3802999854087829,0.0,0.0,0.1266999989748001,49.900001525878906
2026-04-07 14:13:55.329,1.4824999570846558,0.2055000066757202,0.2157000005245208,0.6345000267028809,49.900001525878906
2026-04-07 14:13:56.329,0.481000006198883,0.0,0.0,0.160300001502037,49.900001525878906
2026-04-07 14:13:57.329,0.5026000142097473,0.0,0.0,0.1675000041723251,49.900001525878906
2026-04-07 14:13:58.329,0.5016000270843506,0.0,0.0,0.1671999990940094,49.900001525878906
2026-04-07 14:13:59.329,0.5012000203132629,0.0,0.0,0.1669999957084655,49.900001525878906
2026-04-07 14:14:00.329,0.5101000070571899,0.0516000017523765,0.0538999997079372,0.2052000015974044,49.900001525878906
2026-04-07 14:14:01.329,0.5199000239372253,0.0,0.049600001424551,0.1897999942302703,49.900001525878906
2026-04-07 14:14:02.329,0.5012999773025513,0.0,0.0509999990463256,0.1841000020503997,49.900001525878906
2026-04-07 14:14:03.329,0.498199999332428,0.0,0.0513000003993511,0.1831000000238418,49.900001525878906
2026-04-07 14:14:04.329,0.5052000284194946,0.0,0.0485000014305114,0.1844999939203262,49.900001525878906
2026-04-07 14:14:05.329,0.4943999946117401,0.0,0.0505999997258186,0.1816000044345855,49.900001525878906
2026-04-07 14:14:06.329,0.5062000155448914,0.0,0.0489000007510185,0.1850000023841858,49.900001525878906
2026-04-07 14:14:07.329,0.5027999877929688,0.0,0.0516000017523765,0.1847999989986419,49.900001525878906
2026-04-07 14:14:08.329,0.4982999861240387,0.0,0.048200000077486,0.1820999979972839,49.900001525878906
2026-04-07 14:14:09.329,0.4948000013828277,0.0,0.0489000007510185,0.1811999976634979,49.900001525878906
2026-04-07 14:14:10.329,0.4997999966144562,0.0,0.0489000007510185,0.182899996638298,49.900001525878906
2026-04-07 14:14:11.329,0.4936999976634979,0.0,0.0505999997258186,0.1814000010490417,49.900001525878906
2026-04-07 14:14:12.329,0.4997000098228454,0.0,0.049600001424551,0.1831000000238418,49.900001525878906
2026-04-07 14:14:13.329,0.5008000135421753,0.0,0.0505999997258186,0.183799996972084,49.900001525878906
2026-04-07 14:14:14.329,0.5030999779701233,0.0,0.049600001424551,0.1842000037431717,49.900001525878906
2026-04-07 14:14:15.329,0.5026000142097473,0.0,0.0478000007569789,0.1834000051021576,49.900001525878906
2026-04-07 14:14:16.329,0.5034000277519226,0.0,0.0498999990522861,0.1844000071287155,49.900001525878906
2026-04-07 14:14:17.329,0.4999000132083893,0.0,0.0516000017523765,0.183799996972084,49.900001525878906
2026-04-07 14:14:18.329,0.4959999918937683,0.0,0.049600001424551,0.1817999929189682,50.0
2026-04-07 14:14:19.329,0.4986000061035156,0.0,0.049600001424551,0.1826999932527542,50.0
2026-04-07 14:14:20.329,0.4932999908924103,0.0,0.0498999990522861,0.1809999942779541,50.0
2026-04-07 14:14:21.329,0.4957999885082245,0.0,0.048200000077486,0.1812999993562698,50.0
2026-04-07 14:14:22.329,0.4957000017166137,0.0,0.048200000077486,0.1812999993562698,50.0
2026-04-07 14:14:23.329,0.492900013923645,0.0,0.0491999983787536,0.1807000041007995,50.0
2026-04-07 14:14:24.329,0.4966999888420105,0.0,0.0485000014305114,0.1817000061273574,50.0
2026-04-07 14:14:25.329,0.4979000091552734,0.0,0.0478000007569789,0.1818999946117401,50.0
2026-04-07 14:14:26.329,0.4995000064373016,0.0,0.048200000077486,0.1825000047683715,50.0
2026-04-07 14:14:27.329,0.4945999979972839,0.0,0.0471000000834465,0.1805000007152557,50.0
2026-04-07 14:14:28.329,0.4943999946117401,0.0,0.048200000077486,0.1808000057935714,50.0
2026-04-07 14:14:29.329,0.5037000179290771,0.0,0.0478000007569789,0.183799996972084,50.0
2026-04-07 14:14:30.329,0.4959999918937683,0.0,0.049600001424551,0.1817999929189682,50.0
2026-04-07 14:14:31.329,0.4943000078201294,0.0,0.0502999983727932,0.1815000027418136,50.0
2026-04-07 14:14:32.329,0.4986999928951263,0.0,0.048200000077486,0.1823000013828277,50.0
2026-04-07 14:14:33.329,0.4993999898433685,0.0403000004589557,0.0463000014424324,0.1952999979257583,50.0
